GyroX_degps,GyroY_degps,GyroZ_degps,AccX_g,AccY_g,AccZ_g,T_deg[0],SysTime_ms
0.443543,-0.033161,0.208648,-0.520681,0.761961,-0.407096,32.360840,23985.695000
0.234144,0.219598,-0.030103,-0.515942,0.753802,-0.397721,32.360840,23985.700000
0.194521,0.272719,-0.200599,-0.512851,0.757495,-0.405252,32.360840,23985.705000
-0.342998,-0.001168,-0.224177,-0.507400,0.765249,-0.383357,32.360840,23985.710000
-0.277442,-0.106831,-0.029737,-0.509144,0.773312,-0.393358,32.342529,23985.715000
-0.023267,-0.280686,0.250912,-0.514645,0.772403,-0.390151,32.342529,23985.720000
0.276474,-0.087754,0.219508,-0.520500,0.760484,-0.405794,32.342529,23985.725000
0.555164,0.138442,-0.031622,-0.518913,0.754652,-0.400312,32.342529,23985.730000
0.146736,0.161511,-0.225002,-0.513696,0.758310,-0.404295,32.354736,23985.735000
-0.137277,0.170483,-0.298600,-0.507262,0.763901,-0.385471,32.354736,23985.740000
-0.513980,-0.179339,-0.020346,-0.507527,0.776797,-0.386441,32.354736,23985.745000
-0.116724,-0.308165,0.301478,-0.514130,0.770277,-0.394165,32.354736,23985.750000
0.485901,-0.017697,0.124820,-0.524074,0.763862,-0.404041,32.354736,23985.755000
0.190375,0.037888,0.039201,-0.516726,0.752942,-0.400750,32.354736,23985.760000
0.296523,0.473280,-0.414795,-0.512585,0.757870,-0.406304,32.354736,23985.765000
-0.185238,0.111079,-0.206125,-0.508321,0.763397,-0.383665,32.354736,23985.770000
-0.366579,-0.200208,-0.148596,-0.507389,0.772171,-0.392910,32.354736,23985.775000
-0.146857,-0.338042,0.362212,-0.516412,0.773336,-0.391693,32.354736,23985.780000
0.114300,-0.223836,0.271535,-0.519033,0.759550,-0.407061,32.354736,23985.785000
0.383029,0.299389,0.011149,-0.515720,0.752663,-0.400079,32.336426,23985.790000
0.061472,0.195252,-0.264984,-0.513804,0.761763,-0.402634,32.299805,23985.795000
-0.183647,0.134178,-0.255821,-0.507540,0.763415,-0.385933,32.299805,23985.800000
-0.348702,-0.200561,-0.148248,-0.507366,0.774016,-0.387628,32.299805,23985.805000
-0.083952,-0.267331,0.269983,-0.512980,0.772178,-0.391664,32.299805,23985.810000
0.238388,0.001663,0.239061,-0.522053,0.761880,-0.408112,32.305908,23985.815000
0.121711,0.019143,0.040546,-0.515770,0.756276,-0.397315,32.305908,23985.820000
0.378159,0.429195,-0.293076,-0.510866,0.757801,-0.403139,32.305908,23985.825000
-0.250805,0.116089,-0.230981,-0.505564,0.764569,-0.383198,32.330322,23985.830000
-0.322866,-0.241407,-0.027733,-0.508302,0.772946,-0.392566,32.342529,23985.835000
-0.075061,-0.327129,0.132834,-0.514098,0.772610,-0.389162,32.342529,23985.840000
0.320350,-0.181296,0.340438,-0.520593,0.759620,-0.405065,32.342529,23985.845000
0.475899,0.215472,0.121500,-0.516089,0.755363,-0.398861,32.360840,23985.850000
0.169597,0.223124,-0.233301,-0.513466,0.760901,-0.406117,32.360840,23985.855000
-0.205794,0.154676,-0.206618,-0.506305,0.762350,-0.387484,32.360840,23985.860000
-0.394697,-0.133836,-0.076153,-0.509125,0.776048,-0.387780,32.360840,23985.865000
-0.374111,-0.339955,0.222587,-0.513941,0.772490,-0.388957,32.324219,23985.870000
0.452201,-0.039410,0.226360,-0.520928,0.761428,-0.405318,32.324219,23985.875000
0.375999,0.155766,0.104659,-0.517568,0.759136,-0.398003,32.324219,23985.880000
0.406743,0.385908,-0.280728,-0.513349,0.754094,-0.407712,32.324219,23985.885000
-0.123437,0.071029,-0.239815,-0.506421,0.760333,-0.383790,32.336426,23985.890000
-0.473783,-0.147075,-0.010721,-0.508607,0.775525,-0.388951,32.336426,23985.895000
-0.192537,-0.361177,0.232552,-0.515604,0.773924,-0.393345,32.336426,23985.900000
0.143844,-0.176834,0.239991,-0.519375,0.762300,-0.405524,32.336426,23985.905000
0.448674,0.259124,0.050668,-0.514733,0.756323,-0.399564,32.342529,23985.910000
0.109948,0.231206,-0.266797,-0.512832,0.753025,-0.406722,32.342529,23985.915000
-0.055379,0.121946,-0.328927,-0.508228,0.766644,-0.383337,32.342529,23985.920000
-0.409351,-0.070141,-0.073649,-0.507905,0.772989,-0.392069,32.342529,23985.925000
-0.248322,-0.382424,0.275163,-0.514200,0.772484,-0.388228,32.342529,23985.930000
0.284174,-0.099620,0.263540,-0.522265,0.762567,-0.405996,32.342529,23985.935000
0.264947,0.032595,0.064233,-0.516234,0.755163,-0.399722,32.342529,23985.940000
0.402482,0.192926,-0.175446,-0.513348,0.755856,-0.406407,32.330322,23985.945000
-0.073076,0.045371,-0.279555,-0.507680,0.762540,-0.381299,32.312012,23985.950000
-0.416515,-0.178175,-0.097141,-0.506441,0.775058,-0.392525,32.312012,23985.955000
-0.034831,-0.261605,0.385124,-0.511955,0.773824,-0.390457,32.312012,23985.960000
0.414421,0.244612,0.026556,-0.516506,0.757989,-0.399193,32.366943,23985.970000
0.204998,0.241342,-0.273409,-0.511446,0.757094,-0.405828,32.366943,23985.975000
-0.198820,0.160711,-0.253249,-0.506347,0.765875,-0.383212,32.348633,23986.010000
-0.521404,-0.158734,-0.076109,-0.507700,0.770973,-0.389747,32.348633,23986.015000
-0.023831,-0.186578,0.125118,-0.513450,0.776963,-0.386539,32.348633,23986.020000
-0.016244,-0.269258,0.312481,-0.521715,0.758838,-0.409279,32.354736,23986.025000
0.568194,0.185036,0.009585,-0.517245,0.758644,-0.399292,32.354736,23986.030000
0.189008,0.308429,-0.341072,-0.511325,0.759847,-0.404808,32.354736,23986.035000
-0.245025,0.093946,-0.362362,-0.507114,0.763000,-0.386322,32.354736,23986.040000
-0.286120,-0.121235,-0.132233,-0.508904,0.774626,-0.390143,32.305908,23986.045000
-0.292223,-0.266011,0.165918,-0.514064,0.772126,-0.390671,32.305908,23986.050000
0.417718,-0.142182,0.254899,-0.520495,0.762007,-0.404862,32.305908,23986.055000
0.456692,0.115516,0.129880,-0.517887,0.759298,-0.396710,32.305908,23986.060000
0.347362,0.245721,-0.305317,-0.513924,0.752700,-0.412402,32.342529,23986.065000
-0.072389,0.165624,-0.352745,-0.508288,0.766145,-0.380614,32.342529,23986.070000
-0.582753,-0.197628,-0.030678,-0.507291,0.774020,-0.392420,32.342529,23986.075000
-0.207277,-0.258359,0.091825,-0.514209,0.776462,-0.385418,32.348633,23986.080000
0.018803,-0.286266,0.298674,-0.519623,0.759837,-0.408173,32.354736,23986.085000
0.688249,0.171464,0.061984,-0.520634,0.761328,-0.398351,32.354736,23986.090000
0.253050,0.180081,-0.210893,-0.513487,0.751094,-0.409625,32.354736,23986.095000
-0.207627,0.114716,-0.358658,-0.505621,0.762636,-0.383645,32.348633,23986.100000
-0.425414,-0.073593,-0.006779,-0.509851,0.772561,-0.390811,32.348633,23986.105000
-0.150806,-0.354356,0.166230,-0.514528,0.773673,-0.388478,32.348633,23986.110000
0.229016,-0.047713,0.262263,-0.521379,0.763064,-0.405567,32.348633,23986.115000
0.509076,0.143082,0.084283,-0.517482,0.758441,-0.401414,32.354736,23986.120000
0.322088,0.294620,-0.229920,-0.515193,0.752110,-0.410314,32.354736,23986.125000
-0.186141,0.292591,-0.337825,-0.506906,0.765621,-0.381882,32.354736,23986.130000
-0.455953,-0.283691,-0.007292,-0.507242,0.774554,-0.392864,32.354736,23986.135000
0.120818,-0.147206,0.207277,-0.521877,0.761865,-0.406469,32.391357,23986.145000
0.332024,0.266846,0.080186,-0.518083,0.757977,-0.399796,32.391357,23986.150000
0.181141,0.211886,-0.241831,-0.513594,0.752113,-0.408605,32.391357,23986.155000
-0.092771,0.223640,-0.356149,-0.505910,0.766040,-0.381007,32.336426,23986.160000
-0.416621,-0.232549,-0.214023,-0.505454,0.770833,-0.393276,32.336426,23986.165000
-0.216219,-0.352845,0.255392,-0.516199,0.776659,-0.387783,32.336426,23986.170000
0.231138,-0.214418,0.341359,-0.519959,0.758320,-0.409202,32.336426,23986.175000
0.319405,0.152289,0.068307,-0.517971,0.760000,-0.398582,32.305908,23986.180000
0.077062,0.235868,-0.203243,-0.514029,0.754086,-0.404883,32.305908,23986.185000
-0.006812,0.188980,-0.307435,-0.508628,0.765176,-0.387054,32.305908,23986.190000
-0.402106,-0.163538,-0.096827,-0.505948,0.771196,-0.389834,32.305908,23986.195000
-0.112930,-0.111234,0.079210,-0.511641,0.774267,-0.389709,32.373047,23986.200000
0.263386,-0.282655,0.193039,-0.521711,0.760431,-0.406266,32.373047,23986.205000
0.585231,0.283867,0.112182,-0.517525,0.759046,-0.397791,32.373047,23986.210000
0.168139,0.354201,-0.210047,-0.511902,0.754504,-0.406533,32.373047,23986.215000
-0.161599,0.117621,-0.243611,-0.508032,0.767629,-0.384913,32.373047,23986.220000
-0.358174,-0.223239,-0.142553,-0.506763,0.769536,-0.389072,32.373047,23986.225000
-0.281727,-0.326550,0.192508,-0.513570,0.777323,-0.384829,32.373047,23986.230000
0.181998,-0.165063,0.322707,-0.522165,0.758584,-0.407378,32.360840,23986.235000
0.439141,0.180545,-0.010883,-0.517468,0.761066,-0.397551,32.324219,23986.240000
0.163408,0.181548,-0.189587,-0.513169,0.752206,-0.407914,32.324219,23986.245000
-0.136411,0.237503,-0.339600,-0.507120,0.766076,-0.381769,32.324219,23986.250000
-0.460895,-0.160786,-0.077624,-0.507300,0.771838,-0.391321,32.360840,23986.255000
0.048113,-0.135772,0.106256,-0.513655,0.776585,-0.386254,32.379150,23986.260000
0.085540,-0.279994,0.393684,-0.518352,0.759218,-0.404480,32.379150,23986.265000
0.562814,0.327681,0.070728,-0.520432,0.766540,-0.397810,32.379150,23986.270000
0.313691,0.273197,-0.104378,-0.513599,0.748877,-0.409510,32.342529,23986.275000
-0.150121,0.117287,-0.222907,-0.507483,0.766732,-0.383807,32.342529,23986.280000
-0.283903,-0.098349,-0.000645,-0.506593,0.771729,-0.393708,32.342529,23986.285000
-0.220837,-0.354627,0.079884,-0.514208,0.774949,-0.388592,32.342529,23986.290000
0.165944,-0.279172,0.310722,-0.519160,0.762584,-0.402551,32.324219,23986.295000
0.344872,0.164339,0.077642,-0.518476,0.762540,-0.398549,32.324219,23986.300000
0.140286,0.198799,-0.193024,-0.515959,0.750377,-0.406882,32.324219,23986.305000
0.083121,0.232049,-0.472076,-0.506131,0.768142,-0.384469,32.324219,23986.310000
-0.441268,-0.312413,-0.018617,-0.506938,0.771354,-0.394484,32.366943,23986.315000
-0.225928,-0.166012,0.240463,-0.513828,0.776420,-0.385853,32.366943,23986.320000
0.095874,-0.241634,0.317917,-0.520861,0.761464,-0.406245,32.366943,23986.325000
0.639644,0.141272,0.169087,-0.519803,0.761415,-0.398940,32.366943,23986.330000
0.213686,0.184464,-0.115336,-0.513100,0.747608,-0.407835,32.318115,23986.335000
-0.131806,0.362611,-0.316178,-0.508241,0.768003,-0.383298,32.318115,23986.340000
-0.426314,-0.160239,-0.179211,-0.506291,0.769554,-0.392160,32.318115,23986.345000
-0.262658,-0.238817,0.113944,-0.510855,0.776076,-0.385505,32.336426,23986.350000
0.219848,-0.251141,0.200835,-0.521507,0.759857,-0.406099,32.366943,23986.355000
0.541572,0.123493,0.047042,-0.518384,0.759989,-0.399844,32.366943,23986.360000
0.155373,0.199756,-0.239415,-0.512552,0.750679,-0.405656,32.366943,23986.365000
0.077284,0.268699,-0.244180,-0.506332,0.766783,-0.385853,32.354736,23986.370000
-0.495460,-0.260857,-0.040373,-0.505109,0.773012,-0.392942,32.330322,23986.375000
-0.154010,-0.103728,0.127996,-0.514815,0.775112,-0.388934,32.330322,23986.380000
0.289499,-0.137792,0.298768,-0.519374,0.760657,-0.405119,32.330322,23986.385000
0.322197,0.120444,0.071297,-0.519163,0.758964,-0.399626,32.324219,23986.390000
0.237140,0.273308,-0.281505,-0.513874,0.752731,-0.405814,32.324219,23986.395000
-0.078333,0.147751,-0.332366,-0.506312,0.766828,-0.385125,32.324219,23986.400000
-0.455401,-0.090458,-0.191589,-0.507689,0.768437,-0.393209,32.324219,23986.405000
-0.119712,-0.132287,0.137586,-0.512967,0.778237,-0.386565,32.354736,23986.410000
0.042528,-0.183652,0.246515,-0.522819,0.756320,-0.406744,32.354736,23986.415000
0.516498,0.301293,-0.029673,-0.518548,0.765774,-0.396184,32.354736,23986.420000
0.051437,0.230486,-0.238870,-0.514550,0.749891,-0.407455,32.354736,23986.425000
-0.043614,0.270753,-0.366751,-0.508594,0.766035,-0.386928,32.324219,23986.430000
-0.439649,-0.175384,-0.103473,-0.505166,0.768039,-0.390874,32.324219,23986.435000
-0.144893,-0.347943,0.046507,-0.513859,0.776227,-0.388220,32.324219,23986.440000
0.027294,-0.312874,0.325166,-0.521315,0.763481,-0.406830,32.324219,23986.445000
0.406063,0.301822,0.134449,-0.518719,0.763320,-0.400544,32.342529,23986.450000
0.418335,0.392147,-0.292147,-0.514083,0.750428,-0.406632,32.342529,23986.455000
-0.172376,0.161059,-0.270194,-0.507033,0.765420,-0.383473,32.342529,23986.460000
-0.407707,-0.070464,-0.020991,-0.507412,0.770363,-0.391450,32.342529,23986.465000
-0.148635,-0.164624,0.145728,-0.515053,0.775142,-0.387308,32.360840,23986.470000
0.265441,-0.184581,0.336300,-0.519370,0.759214,-0.404709,32.360840,23986.475000
0.462040,0.232995,0.091933,-0.520297,0.766097,-0.400128,32.360840,23986.480000
0.006710,0.094644,-0.023458,-0.514057,0.745298,-0.409766,32.360840,23986.485000
0.014232,0.345388,-0.520461,-0.507344,0.768820,-0.379818,32.336426,23986.490000
-0.489082,-0.207170,-0.206901,-0.507366,0.770406,-0.391734,32.336426,23986.495000
-0.108546,-0.146294,0.041347,-0.513865,0.777088,-0.388136,32.336426,23986.500000
0.076266,-0.320990,0.329179,-0.521503,0.760555,-0.403094,32.336426,23986.505000
0.460416,0.113182,0.083182,-0.518911,0.764674,-0.399736,32.330322,23986.510000
0.222096,0.205896,-0.237945,-0.514042,0.748376,-0.406146,32.330322,23986.515000
-0.005389,0.267714,-0.275282,-0.509099,0.768409,-0.385107,32.330322,23986.520000
-0.425939,-0.092881,-0.214330,-0.506968,0.770536,-0.393150,32.324219,23986.525000
-0.200950,-0.241707,0.197198,-0.514072,0.776102,-0.387818,32.324219,23986.530000
0.103751,-0.125617,0.341364,-0.521950,0.761954,-0.405423,32.324219,23986.535000
0.491888,0.212638,0.072145,-0.518761,0.762538,-0.398596,32.324219,23986.540000
0.117172,0.122087,-0.056100,-0.514136,0.747677,-0.407083,32.342529,23986.545000
0.186891,0.369925,-0.390878,-0.509961,0.769183,-0.386830,32.354736,23986.550000
-0.544924,-0.190339,-0.175966,-0.504283,0.769645,-0.392271,32.354736,23986.555000
-0.094020,-0.240086,0.176225,-0.512674,0.776268,-0.386316,32.354736,23986.560000
0.189622,-0.269825,0.279072,-0.522232,0.760435,-0.406893,32.336426,23986.565000
0.506276,0.145838,0.084191,-0.519350,0.762579,-0.401374,32.336426,23986.570000
0.281201,0.209956,-0.303875,-0.513487,0.750469,-0.404178,32.336426,23986.575000
-0.061780,0.188743,-0.314482,-0.506115,0.766831,-0.386502,32.336426,23986.580000
-0.413222,-0.110223,-0.155518,-0.507055,0.769090,-0.392335,32.360840,23986.585000
-0.174691,-0.324638,0.063389,-0.513426,0.774249,-0.386742,32.360840,23986.590000
0.074676,-0.218881,0.358343,-0.520302,0.762371,-0.405948,32.360840,23986.595000
0.452235,0.230438,0.018647,-0.519173,0.761089,-0.397829,32.360840,23986.600000
0.051908,0.183912,-0.247597,-0.512828,0.752119,-0.406559,32.354736,23986.605000
0.172419,0.337645,-0.379451,-0.507253,0.764433,-0.384209,32.354736,23986.610000
-0.574285,-0.243342,-0.141509,-0.505625,0.767955,-0.393849,32.354736,23986.615000
-0.285031,-0.186093,0.063742,-0.514552,0.778511,-0.385219,32.354736,23986.620000
0.046287,-0.140465,0.325474,-0.521051,0.757975,-0.405971,32.348633,23986.625000
0.415380,0.112445,0.149426,-0.517909,0.765453,-0.397269,32.348633,23986.630000
0.240195,0.351699,-0.193789,-0.514005,0.751172,-0.408459,32.348633,23986.635000
0.039264,0.283454,-0.347356,-0.506331,0.765063,-0.387198,32.348633,23986.640000
-0.413897,-0.101064,-0.246230,-0.506182,0.769833,-0.389713,32.348633,23986.645000
-0.224742,-0.246876,0.094329,-0.513312,0.775736,-0.388651,32.348633,23986.650000
0.004142,-0.204837,0.292394,-0.521698,0.764818,-0.401058,32.348633,23986.655000
0.614557,0.115473,0.022352,-0.518634,0.764220,-0.399117,32.348633,23986.660000
0.195455,0.088103,-0.066018,-0.514082,0.748747,-0.407975,32.348633,23986.665000
-0.017141,0.259014,-0.272635,-0.508002,0.764674,-0.383699,32.348633,23986.670000
-0.319865,-0.103283,-0.194396,-0.506753,0.769878,-0.393305,32.348633,23986.675000
-0.282662,-0.253532,0.107666,-0.514098,0.775768,-0.386474,32.342529,23986.680000
0.158232,-0.154150,0.360150,-0.520364,0.760607,-0.404653,32.336426,23986.685000
0.484551,0.215219,0.133370,-0.520465,0.765237,-0.399811,32.336426,23986.690000
0.339589,0.352203,-0.118486,-0.511901,0.745893,-0.409678,32.336426,23986.695000
0.042248,0.275192,-0.361919,-0.506567,0.766972,-0.380893,32.379150,23986.700000
-0.430696,-0.078118,-0.164732,-0.506262,0.772176,-0.393857,32.379150,23986.705000
-0.085772,-0.193020,0.170513,-0.513359,0.777492,-0.386938,32.379150,23986.710000
0.004456,-0.256837,0.277830,-0.521237,0.760798,-0.403813,32.379150,23986.715000
0.577145,0.274574,0.112006,-0.519499,0.763439,-0.400483,32.330322,23986.720000
0.055031,0.187910,0.000942,-0.513447,0.745509,-0.408088,32.330322,23986.725000
0.112978,0.356602,-0.298992,-0.506391,0.769128,-0.385816,32.330322,23986.730000
-0.294933,-0.135647,-0.132421,-0.504531,0.771044,-0.392645,32.330322,23986.735000
-0.294849,-0.364450,0.154253,-0.514671,0.775397,-0.389780,32.360840,23986.740000
0.207751,-0.318683,0.244461,-0.521550,0.763097,-0.403413,32.360840,23986.745000
0.391470,0.040004,0.072939,-0.519123,0.759413,-0.401328,32.360840,23986.750000
0.235130,0.261554,-0.208448,-0.514981,0.751154,-0.404981,32.360840,23986.755000
-0.065526,0.299622,-0.314616,-0.508240,0.768012,-0.390289,32.354736,23986.760000
-0.234338,-0.128824,-0.145670,-0.506233,0.767495,-0.392115,32.354736,23986.765000
-0.056583,-0.259327,0.060163,-0.512213,0.776881,-0.383417,32.354736,23986.770000
0.153530,-0.366806,0.360193,-0.520186,0.762498,-0.405744,32.348633,23986.775000
0.607654,0.144136,0.068933,-0.521218,0.762361,-0.401783,32.336426,23986.780000
0.313919,0.148490,-0.206623,-0.512061,0.750236,-0.405732,32.336426,23986.785000
0.076001,0.350612,-0.323225,-0.506523,0.765225,-0.386066,32.336426,23986.790000
-0.467218,-0.140142,-0.171375,-0.505623,0.768691,-0.390638,32.336426,23986.795000
-0.256595,-0.166494,0.207569,-0.513243,0.773271,-0.387474,32.336426,23986.800000
0.251554,-0.103192,0.303755,-0.519926,0.761099,-0.402527,32.336426,23986.805000
0.440938,0.025701,0.071130,-0.519053,0.761263,-0.399700,32.336426,23986.810000
0.306996,0.297089,-0.198113,-0.513166,0.750230,-0.407342,32.348633,23986.815000
-0.123702,0.214988,-0.397758,-0.507491,0.766856,-0.385189,32.354736,23986.820000
-0.531249,-0.073633,-0.172835,-0.507023,0.765273,-0.392664,32.354736,23986.825000
-0.207272,-0.237812,0.083068,-0.513610,0.778313,-0.385278,32.354736,23986.830000
0.091416,-0.238251,0.256396,-0.519525,0.760604,-0.403610,32.379150,23986.835000
0.629256,0.240869,0.089824,-0.520444,0.763256,-0.398179,32.379150,23986.840000
0.171263,0.126730,-0.165967,-0.515076,0.750664,-0.407747,32.379150,23986.845000
0.001451,0.309660,-0.354090,-0.507149,0.766650,-0.385666,32.379150,23986.850000
-0.466771,-0.064104,-0.209404,-0.506234,0.768892,-0.390815,32.336426,23986.855000
-0.301620,-0.206733,0.045815,-0.512981,0.776558,-0.387343,32.336426,23986.860000
0.081602,-0.358126,0.229947,-0.520332,0.763109,-0.403226,32.336426,23986.865000
0.448146,0.004964,0.138536,-0.520092,0.764049,-0.399681,32.336426,23986.870000
0.227674,0.237135,-0.112153,-0.515189,0.748783,-0.407922,32.324219,23986.875000
-0.119471,0.158778,-0.304083,-0.509481,0.765368,-0.385485,32.324219,23986.880000
-0.452100,-0.192493,-0.182673,-0.507393,0.771189,-0.392631,32.324219,23986.885000
-0.219843,-0.165661,0.120693,-0.512329,0.774876,-0.385094,32.324219,23986.890000
0.085239,-0.253538,0.294253,-0.519416,0.763072,-0.402147,32.342529,23986.895000
0.664405,0.240883,0.084777,-0.521275,0.764166,-0.401538,32.342529,23986.900000
0.155682,0.041054,-0.078555,-0.513726,0.746082,-0.408498,32.342529,23986.905000
0.113314,0.308063,-0.430504,-0.505875,0.771664,-0.380512,32.342529,23986.910000
-0.597950,-0.098222,-0.139264,-0.505582,0.765786,-0.395238,32.324219,23986.915000
-0.005975,-0.157347,0.105054,-0.514398,0.776547,-0.386198,32.324219,23986.920000
0.270777,-0.158081,0.239901,-0.518408,0.761116,-0.404650,32.324219,23986.925000
0.333410,0.138142,0.074470,-0.520023,0.763849,-0.402648,32.336426,23986.930000
0.263932,0.217265,-0.070350,-0.515219,0.746921,-0.404096,32.360840,23986.935000
0.026148,0.228399,-0.394396,-0.507560,0.765999,-0.389054,32.360840,23986.940000
-0.478646,-0.148641,-0.186234,-0.507513,0.771220,-0.390757,32.360840,23986.945000
-0.144232,-0.242955,0.099098,-0.513055,0.773721,-0.388524,32.360840,23986.950000
0.074231,-0.259892,0.387605,-0.520131,0.761914,-0.402569,32.360840,23986.955000
-0.084531,-0.336639,0.281749,-0.520192,0.762938,-0.401958,32.366943,23987.015000
0.489058,0.014773,0.098558,-0.518993,0.761012,-0.400264,32.366943,23987.020000
